id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
"171913","result","1","0",,,,,,"#MSF poursuit ses activités dans plusieurs régions du Soudan, notamment à Khartoum, Omdurman, dans le Nil blanc et le Nil bleu, à Al Gedaref et au Darfour.","1740749876424773988","f","f","4",,,,,,,,,,,,,"MSF France",,,"2023-12-29 15:01:26+00","0","2","0","https://twitter.com/MSF_france/status/1740749876424773988","14755217","MSF_france","848","2024-06-06 18:25:15.497179+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171914","result","2","0",,,,,,"Suite à l'escalade de la violence et à la prise de contrôle par les Forces de Soutien Rapide, 300 000 personnes ont fui la ville selon l'ONU. Beaucoup de ceux qui ont trouvé refuge à Wad Madani sont forcés de fuir une 2e fois dans un contexte où les violences persistent.","1740749874495430897","f","f","5",,,,,,,,,,,,,"MSF France",,,"2023-12-29 15:01:26+00","0","2","1","https://twitter.com/MSF_france/status/1740749874495430897","14755217","MSF_france","824","2024-06-06 18:25:15.909562+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171915","result","3","0",,,,,,"« 18 patients sont actuellement hospitalisés, et la capacité d’hospitalisation est en train d’augmenter. 598 consultations ont également été assurées depuis le 17 décembre », précise Jacob Burns, coordinateur de projet MSF.","1740417820889161819","f","f","9",,,,,,,,,,,,,"MSF France",,,"2023-12-28 17:01:58+00","0","1","0","https://twitter.com/MSF_france/status/1740417820889161819","14755217","MSF_france","813","2024-06-06 18:25:16.340734+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171916","result","4","0",,,,,,"Des soins postopératoires sont prodigués aux patients grièvement blessés, dont beaucoup ont été référés par d'autres établissements tels que l'hôpital Nasser et l'hôpital européen de Gaza.","1740417819031060654","f","f","9",,,,,,,,,,,,,"MSF France",,,"2023-12-28 17:01:58+00","0","4","1","https://twitter.com/MSF_france/status/1740417819031060654","14755217","MSF_france","960","2024-06-06 18:25:16.767644+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171917","result","5","20",,,,,,"Ceci est le dessin fait par un patient de 13 ans à #Gaza : « C'est une réalité tout simplement inimaginable pour un enfant de cet âge » confie Audrey Mc Mahon, psychiatre #MSF. https://t.co/aenEl0PnOi","1739660967095452125","f","f","573","https://pbs.twimg.com/ext_tw_video_thumb/1739640937058299904/pu/img/gt75XC5BAU5M_dXU.jpg","video","https://video.twimg.com/ext_tw_video/1739640937058299904/pu/vid/avc1/320x568/GZG6W-bxlXBhBllc.mp4?tag=12",,,,,,,,,,"MSF France",,,"2023-12-26 14:54:30+00","11","552","101","https://twitter.com/MSF_france/status/1739660967095452125","14755217","MSF_france","33626","2024-06-06 18:25:17.291023+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171918","result","6","2",,,,,,"#Gaza : le 9/12, une équipe #MSF a rouvert la clinique Al-Shaboura à Rafah  fermée depuis le début de la guerre. Dans cette localité les conditions de vie sont devenues épouvantables et l'état de santé  général de la population ne cesse de se dégrader. https://t.co/m7nEIatqpm","1739644176570933583","f","f","177",,,,,,,,,,,,,"MSF France",,,"2023-12-26 13:47:47+00","1","140","1","https://twitter.com/MSF_france/status/1739644176570933583","14755217","MSF_france","4388","2024-06-06 18:25:17.6862+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171919","result","7","0",,,,,,"Une fois de plus, personne n'est en sécurité nulle part à #Gaza. Il faut un cessez-le feu durable et immédiat maintenant pour que des vies soient sauvées et permettre qu'une aide humanitaire massive à la hauteur des besoins soit acheminée sans entrave.","1739340672279159138","f","f","88",,,,,,,,,,,,,"MSF France",,,"2023-12-25 17:41:46+00","2","60","0","https://twitter.com/MSF_france/status/1739340672279159138","14755217","MSF_france","4103","2024-06-06 18:25:18.071066+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171920","result","8","1",,,,,,"La population palestinienne vit tous les jours sous le feu des bombes. Dans ces conditions, l’accès aux soins de santé et à l’aide humanitaire est impossible. #CeasefireNow #CessezLeFeuMAINTENANT","1738501300147663137","f","f","27",,,,,,,,,,,,,"MSF France",,,"2023-12-23 10:06:24+00","0","17","0","https://twitter.com/MSF_france/status/1738501300147663137","14755217","MSF_france","1575","2024-06-06 18:25:18.473746+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171921","result","9","1",,,,,,"[#Rétrospective] En 2023, les événements se sont succédé avec une intensité inédite. Pour autant, à chaque nouvelle  crise, #MSF a su se mobiliser pour  aider celles et ceux qui en avaient urgemment besoin. https://t.co/XnPKiXA6mj","1737804418148360499","f","f","24",,,,,,,,,,,,,"MSF France",,,"2023-12-21 11:57:14+00","1","16","0","https://twitter.com/MSF_france/status/1737804418148360499","14755217","MSF_france","1482","2024-06-06 18:25:18.920071+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171922","result","10","0",,,,,,"En s’engageant à réformer l’#AME dès le début de l’année prochaine, @Elisabeth_Borne a soumis ce dispositif indispensable à un marchandage politique honteux.","1737529724799197441","f","f","31",,,,,,,,,,,,,"MSF France",,,"2023-12-20 17:45:42+00","0","14","1","https://twitter.com/MSF_france/status/1737529724799197441","14755217","MSF_france","1255","2024-06-06 18:25:23.264232+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171923","result","11","0",,,,,,"Présentée comme une mesure humaniste, l’interdiction de placer des #mineurs en rétention administrative n’est qu’une mise aux normes imposée à la France par les multiples condamnations de la @ECHR_CEDH et le rappel à l’ordre du Comité des droits de l’enfant de l’#ONU. https://t.co/4XwbtMbrrP","1737529721942937929","f","f","28","https://pbs.twimg.com/media/GBzrN-oWkAAfu8l.png","photo","https://pbs.twimg.com/media/GBzrN-oWkAAfu8l.png",,,,,,,,,,"MSF France",,,"2023-12-20 17:45:42+00","1","22","5","https://twitter.com/MSF_france/status/1737529721942937929","14755217","MSF_france","1648","2024-06-06 18:25:23.715095+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171924","result","12","7",,,,,,"🧶La #LoiImmigration va avoir des lourdes conséquences sur la santé des personnes étrangères. 👇 https://t.co/ddX19u5Wq0","1737529719589933217","f","f","444","https://pbs.twimg.com/media/GBzrH4LWoAEjTe9.jpg","photo","https://pbs.twimg.com/media/GBzrH4LWoAEjTe9.jpg",,,,,,,,,,"MSF France",,,"2023-12-20 17:45:41+00","5","287","10","https://twitter.com/MSF_france/status/1737529719589933217","14755217","MSF_france","26307","2024-06-06 18:25:24.12086+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171925","result","13","2",,,,,,"La mort de 61 pers. dans un naufrage au large des côtes libyennes dans la nuit du 14 au 15 décembre, montre une fois de plus les conséquences meurtrières des politiques de non-assistance de l'Europe et de l'externalisation de la gestion des frontières. https://t.co/abOcyRglJU","1737479019568717981","f","f","53",,,,,,,,,,,,,"MSF France",,,"2023-12-20 14:24:13+00","1","33","22","https://twitter.com/MSF_france/status/1737479019568717981","14755217","MSF_france","2566","2024-06-06 18:25:24.548611+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171926","result","14","0",,,,,,"L’hôpital accueille encore des dizaines de patients, dont 14 enfants. Il manque désormais de produits essentiels, d’anesthésiants et d’oxygène.","1737169230334775643","f","f","16",,,,,,,,,,,,,"MSF France",,,"2023-12-19 17:53:14+00","1","6","0","https://twitter.com/MSF_france/status/1737169230334775643","14755217","MSF_france","1406","2024-06-06 18:25:24.968727+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171927","result","15","0",,,,,,"Les hommes de plus de 16 ans ont été sortis de l'hôpital, déshabillés, ligotés et interrogés. Parmi eux, six membres du personnel de #MSF. La plupart d’entre eux ont ensuite été renvoyés à l’hôpital et on leur a dit de ne pas en sortir.","1737169227910430796","f","f","49",,,,,,,,,,,,,"MSF France",,,"2023-12-19 17:53:13+00","0","23","1","https://twitter.com/MSF_france/status/1737169227910430796","14755217","MSF_france","4601","2024-06-06 18:25:25.407937+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171928","result","16","0",,,,,,"Aujourd'hui s’ouvre à Bruxelles une phase décisive dans les négociations autour du #EUMigrationPact. Dans une lettre ouverte, #MSF exhorte les gouvernement à changer de cap et à donner la priorité à des politiques plus humaines. https://t.co/mZOd82dOiq","1736763773724074274","f","f","35",,,,,,,,,,,,,"MSF France",,,"2023-12-18 15:02:05+00","2","28","3","https://twitter.com/MSF_france/status/1736763773724074274","14755217","MSF_france","2150","2024-06-06 18:25:25.839858+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171929","result","17","0",,,,,,"« Nous saluons la décision d’inclure le noma dans la liste des maladies tropicales négligées de l’OMS, en espérant que cela contribue à mobiliser l’attention et les ressources nécessaires », déclare Mark Sherlock, responsable des programmes médicaux de MSF. https://t.co/acyCwBcVJO","1736052412647985240","f","f","9","https://pbs.twimg.com/media/GBexQ7dWYAAERar.jpg","photo","https://pbs.twimg.com/media/GBexQ7dWYAAERar.jpg",,,,,,,,,,"MSF France",,,"2023-12-16 15:55:24+00","0","4","0","https://twitter.com/MSF_france/status/1736052412647985240","14755217","MSF_france","994","2024-06-06 18:25:26.254343+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171930","result","18","0",,,,,,"Le noma ronge la peau et les os du visage et touche en particulier les enfants malnutris et affaiblis. Bcp de travail reste encore à faire pour intégrer la lutte contre le #noma dans les programmes de santé publique et améliorer la détection précoce et le traitement rapide.","1736052410416599175","f","f","7",,,,,,,,,,,,,"MSF France",,,"2023-12-16 15:55:23+00","0","3","1","https://twitter.com/MSF_france/status/1736052410416599175","14755217","MSF_france","1026","2024-06-06 18:25:26.674146+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171931","result","19","0",,,,,,"Afin d'analyser les causes de cette attaque et de réévaluer les  risques sécuritaires qui pèsent sur l'organisation et son activité, #MSF  est contrainte de suspendre ses activités au Centre d’Urgence de Turgeau qui restera fermé pour une durée indéterminée. 2/2","1735697154566484126","f","f","10",,,,,,,,,,,,,"MSF France",,,"2023-12-15 16:23:43+00","0","3","0","https://twitter.com/MSF_france/status/1735697154566484126","14755217","MSF_france","1022","2024-06-06 18:25:27.068528+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171932","result","20","1",,,,,,"#Haïti : Le 12décembre, à la sortie du Centre d’Urgence de #MSF de Turgeau, un groupe d’individus armés a arrêté une  ambulance de l’organisation. Ils en ont sorti le patient de force et  l’ont exécuté de plusieurs balles avant de s’enfuir. https://t.co/y4akbHY2Dk 1/2","1735697152616038736","f","f","40",,,,,,,,,,,,,"MSF France",,,"2023-12-15 16:23:43+00","1","30","6","https://twitter.com/MSF_france/status/1735697152616038736","14755217","MSF_france","3275","2024-06-06 18:25:27.462227+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171933","result","21","0",,,,,,"#Syrie : En 2015, Abdulbari avait 12 ans. La guerre en Syrie durait depuis 4 ans. Cette année-là, sa vie a changé lorsqu’un missile a touché  l’hôpital désaffecté où il se réfugiait avec sa famille, dans la région  d’#Idlib. https://t.co/t1ip3TFSq7","1735670382038773899","f","f","10",,,,,,,,,,,,,"MSF France",,,"2023-12-15 14:37:20+00","0","6","0","https://twitter.com/MSF_france/status/1735670382038773899","14755217","MSF_france","1682","2024-06-06 18:25:27.859915+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171934","result","22","0",,,,,,"L’#EUMigrationPact est présenté par l’#UE comme une solution à une « crise migratoire » en Europe. La seule « crise », c’est celle de l’accueil, et le pacte n’est pas la solution ! https://t.co/j7m5lfYaOj","1735611499110900033","f","f","4","https://pbs.twimg.com/media/GBYhSNeWoAE1rhn.jpg","photo","https://pbs.twimg.com/media/GBYhSNeWoAE1rhn.jpg",,,,,,,,,,"MSF France",,,"2023-12-15 10:43:22+00","0","5","2","https://twitter.com/MSF_france/status/1735611499110900033","14755217","MSF_france","1010","2024-06-06 18:25:34.120115+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171935","result","23","0",,,,,,"L’#EUMigrationPact n’arrêtera pas les violences perpétrées dans les pays tiers, conséquences de l’externalisation du contrôle des frontières. https://t.co/Y9Ja3rEGwR","1735611496808280347","f","f","4","https://pbs.twimg.com/media/GBYZ9p6WIAAAVuy.jpg","photo","https://pbs.twimg.com/media/GBYZ9p6WIAAAVuy.jpg",,,,,,,,,,"MSF France",,,"2023-12-15 10:43:21+00","0","4","1","https://twitter.com/MSF_france/status/1735611496808280347","14755217","MSF_france","1006","2024-06-06 18:25:34.529825+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171936","result","24","1",,,,,,"L’#EUMigrationPact n’arrêtera pas les refoulements aux frontières et la rétention des personnes dans des centres fermés. https://t.co/JCBUNxjvqb","1735611494321025326","f","f","2","https://pbs.twimg.com/media/GBYZ7rBWgAArNb0.jpg","photo","https://pbs.twimg.com/media/GBYZ7rBWgAArNb0.jpg",,,,,,,,,,"MSF France",,,"2023-12-15 10:43:21+00","0","1","1","https://twitter.com/MSF_france/status/1735611494321025326","14755217","MSF_france","91","2024-06-06 18:25:34.919555+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171937","result","25","0",,,,,,"L’#EUMigrationPact ne proposera pas des conditions d’accueil sûres et dignes pour les demandeurs d’asile. https://t.co/13OKg0BvOe","1735611492119060712","f","f","1","https://pbs.twimg.com/media/GBYZ6P6WUAA5onW.jpg","photo","https://pbs.twimg.com/media/GBYZ6P6WUAA5onW.jpg",,,,,,,,,,"MSF France",,,"2023-12-15 10:43:20+00","0","1","1","https://twitter.com/MSF_france/status/1735611492119060712","14755217","MSF_france","81","2024-06-06 18:25:35.422933+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171938","result","26","0",,,,,,"L'#EUMigrationPact ne garantira pas le droit à l’assistance vitale dont nécessitent les exilé·e·s. https://t.co/JGHHtsXIND","1735611489719894130","f","f","14","https://pbs.twimg.com/media/GBYggoMWwAA_50o.jpg","photo","https://pbs.twimg.com/media/GBYggoMWwAA_50o.jpg",,,,,,,,,,"MSF France",,,"2023-12-15 10:43:19+00","1","8","2","https://twitter.com/MSF_france/status/1735611489719894130","14755217","MSF_france","4070","2024-06-06 18:25:35.944008+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171939","result","27","0",,,,,,"Lorsque les armes se tairont et que l'ampleur réelle de la dévastation sera révélée, le Conseil européen, ses membres et les dirigeants européens pourront-ils dire qu'ils ont fait tout ce qui était en leur pouvoir pour arrêter ce bain de sang ?","1735301970418622752","f","f","67",,,,,,,,,,,,,"MSF France",,,"2023-12-14 14:13:24+00","1","34","6","https://twitter.com/MSF_france/status/1735301970418622752","14755217","MSF_france","2315","2024-06-06 18:25:36.393887+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171940","result","28","0",,,,,,"La France doit devenir le moteur d'une position diplomatique unifiée au niveau de l'Union européenne afin de convaincre l'État d'Israël de cesser ses bombardements indiscriminés et de lever le siège sur la bande de #Gaza.","1735301968229491111","f","f","39",,,,,,,,,,,,,"MSF France",,,"2023-12-14 14:13:24+00","1","12","5","https://twitter.com/MSF_france/status/1735301968229491111","14755217","MSF_france","1736","2024-06-06 18:25:36.785159+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171941","result","29","0",,,,,,"Cette réunion entre chefs d'États et de gouvernements européens doit être l’occasion de faire tout ce qui est en votre pouvoir pour épargner la vie du peuple palestinien pris au piège à #Gaza et arrêter le carnage.","1735301964961927177","f","f","17",,,,,,,,,,,,,"MSF France",,,"2023-12-14 14:13:23+00","0","4","1","https://twitter.com/MSF_france/status/1735301964961927177","14755217","MSF_france","276","2024-06-06 18:25:37.252082+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171942","result","30","3",,,,,,"#Gaza : À l'Assemblée générale de l’ONU, seuls 17 pays européens ont voté pour un #CessezLeFeu. @EmmanuelMacron, saisissez-vous du Conseil européen qui se tient jusqu'à demain pour mobiliser vos homologues. https://t.co/U9POK3tYL7","1735301962634023324","f","f","262",,,,,,,,,,,,,"MSF France",,,"2023-12-14 14:13:22+00","4","158","21","https://twitter.com/MSF_france/status/1735301962634023324","14755217","MSF_france","10435","2024-06-06 18:25:37.700691+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171943","result","31","0",,,,,,"@barbara_prose Vous pouvez contacter directement notre service donateurs par e-mail : donateurs@paris.msf.org ou par téléphone au 01 40 21 27 27","1735294592721801591","f","f","0",,,,,,,,,,,,,"MSF France",,,"2023-12-14 13:44:05+00","0","0","1","https://twitter.com/MSF_france/status/1735294592721801591","14755217","MSF_france","35","2024-06-06 18:25:38.175961+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171944","result","32","21",,,,,,"Tout s'est passé sous les yeux de l'équipe #MSF. Depuis le 7 octobre nous avons vu les forces israéliennes tirer à balles réelles sur l'hôpital, gazer l'hôpital, bloquer les ambulances, humilier et harceler le personnel médical.","1735285379706552350","f","f","1217",,,,,,,,,,,,,"MSF France",,,"2023-12-14 13:07:29+00","23","991","22","https://twitter.com/MSF_france/status/1735285379706552350","14755217","MSF_france","58591","2024-06-06 18:25:38.614495+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171945","result","33","17",,,,,,"Ce matin, les forces israéliennes ont arrêté les ambulances qui ramenaient des patients  chez eux devant l'hôpital Khalil Suleiman. Les ambulanciers et les chauffeurs ont été sommés de sortir des véhicules, déshabillés et obligés de s'agenouiller dans la rue.","1735285377856831936","f","f","926",,,,,,,,,,,,,"MSF France",,,"2023-12-14 13:07:28+00","28","884","11","https://twitter.com/MSF_france/status/1735285377856831936","14755217","MSF_france","58766","2024-06-06 18:25:39.02179+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171946","result","34","0",,,,,,"Sous prétexte de lutter contre l’immigration irrégulière, le @gouvernementFR alimente un débat aux accents xénophobes permettant de faire avancer des mesures fragilisant toujours plus les conditions de vie des personnes en #migration et notamment leur accès aux soins de #santé. https://t.co/j4CYIG7zKB","1735250609844945137","f","f","119","https://pbs.twimg.com/media/GBTYYlzWUAAb66g.jpg","photo","https://pbs.twimg.com/media/GBTYYlzWUAAb66g.jpg",,,,,,,,,,"MSF France",,,"2023-12-14 10:49:19+00","0","66","12","https://twitter.com/MSF_france/status/1735250609844945137","14755217","MSF_france","3585","2024-06-06 18:25:39.419045+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171947","result","35","1",,,,,,"Aujourd'hui, une patiente est sortie de l'hôpital, ramenée chez elle par une ambulance. Mais le véhicule a été la cible de tirs et la même patiente a été réadmise avec une blessure par balle et se trouve actuellement au bloc opératoire.","1735016606651052504","f","f","63",,,,,,,,,,,,,"MSF France",,,"2023-12-13 19:19:28+00","2","52","0","https://twitter.com/MSF_france/status/1735016606651052504","14755217","MSF_france","2078","2024-06-06 18:25:39.817792+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171948","result","36","1",,,,,,"Le 12&amp;13 déc, les forces israéliennes ont lancé des gaz lacrymogènes sur l'hôpital en réponse à des enfants qui jetaient des pierres sur les véhicules blindés. Des pers. sont soignées pour inhalation de lacrymogène dont 1 soignant. Le personnel a encore dû soigner ses collègues.","1735016604679700838","f","f","50",,,,,,,,,,,,,"MSF France",,,"2023-12-13 19:19:28+00","0","30","1","https://twitter.com/MSF_france/status/1735016604679700838","14755217","MSF_france","1896","2024-06-06 18:25:40.232679+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171949","result","37","4",,,,,,"Hier, un homme a porté son fils de 13 ans à pied jusqu'à l'hôpital Khalil Suleiman parce que les véhicules blindés de l'armée israélienne empêchaient les ambulances de circuler. Le garçon est décédé à son arrivée à l'hôpital.","1735016602855264513","f","f","103",,,,,,,,,,,,,"MSF France",,,"2023-12-13 19:19:27+00","3","107","1","https://twitter.com/MSF_france/status/1735016602855264513","14755217","MSF_france","15115","2024-06-06 18:25:40.648363+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171950","result","38","0",,,,,,"Début novembre, l’armée israélienne a commencé à encercler progressivement les principaux hôpitaux du nord de #Gaza. Les équipes  #MSF ont été témoins de plusieurs attaques contre ces établissements, leur personnel médical et leurs patients. https://t.co/1jp4Sdddeu","1734578071292846091","f","f","50",,,,,,,,,,,,,"MSF France",,,"2023-12-12 14:16:53+00","3","30","0","https://twitter.com/MSF_france/status/1734578071292846091","14755217","MSF_france","1599","2024-06-06 18:25:41.042419+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171951","result","39","0",,,,,,"Le bâtiment de l'hôpital a également subi des dommages importants lors des bombardements et des combats, tout comme de nombreux hôpitaux du nord de la bande de #Gaza, et les stocks s'épuisent, compromettant encore davantage la capacité des médecins à soigner les patients.","1734578069589958843","f","f","41",,,,,,,,,,,,,"MSF France",,,"2023-12-12 14:16:53+00","0","13","1","https://twitter.com/MSF_france/status/1734578069589958843","14755217","MSF_france","1351","2024-06-06 18:25:46.471549+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171952","result","40","0",,,,,,"L'hôpital d'Al-Awda est attaqué depuis le 7 octobre. Ces attaques ont tué au moins 5 membres du personnel hospitalier, dont deux médecins #MSF, alors qu'ils soignaient des patients.","1734578067803164704","f","f","45",,,,,,,,,,,,,"MSF France",,,"2023-12-12 14:16:52+00","1","17","1","https://twitter.com/MSF_france/status/1734578067803164704","14755217","MSF_france","1294","2024-06-06 18:25:46.866805+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171953","result","41","0",,,,,,"« Al Awda est un hôpital fonctionnel avec du personnel médical et de nombreux patients dans un état vulnérable. Cibler le personnel médical en exercice est totalement condamnable et inhumain. »","1734578065999626643","f","f","47",,,,,,,,,,,,,"MSF France",,,"2023-12-12 14:16:52+00","0","20","1","https://twitter.com/MSF_france/status/1734578065999626643","14755217","MSF_france","1419","2024-06-06 18:25:47.256132+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171954","result","42","0",,,,,,"« Les informations provenant de l'hôpital sont déchirantes et nous sommes très inquiets pour la sécurité des patients et du personnel à l'intérieur », déclare Renzo Fricke, chef de mission #MSF.","1734578064221204773","f","f","49",,,,,,,,,,,,,"MSF France",,,"2023-12-12 14:16:52+00","1","19","1","https://twitter.com/MSF_france/status/1734578064221204773","14755217","MSF_france","1085","2024-06-06 18:25:47.701941+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171955","result","43","0",,,,,,"À #Gaza, l'hôpital d'Al-Awda est totalement assiégé par les forces israéliennes depuis le 5 décembre.","1734578062484820081","f","f","54",,,,,,,,,,,,,"MSF France",,,"2023-12-12 14:16:51+00","1","21","1","https://twitter.com/MSF_france/status/1734578062484820081","14755217","MSF_france","1334","2024-06-06 18:25:48.142042+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171956","result","44","0",,,,,,"#PJLimmigration : comme pour l'#AME, ""Sans titre de séjour pour soin, ces personnes ne seront pas soignées correctement ou trop tardivement, elles finiront par s'adresser aux urgences, ce qui pèsera sur notre système de soin."" Xavier Crombé, Chef de mission #France #MSF https://t.co/9izbgTFIq9","1734229849395331491","f","f","34","https://pbs.twimg.com/media/GBE329-WAAAK3BO.jpg","photo","https://pbs.twimg.com/media/GBE329-WAAAK3BO.jpg",,,,,,,,,,"MSF France",,,"2023-12-11 15:13:11+00","0","22","2","https://twitter.com/MSF_france/status/1734229849395331491","14755217","MSF_france","2150","2024-06-06 18:25:48.723125+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
"171957","result","45","0",,,,,,"Aux côtés de plus de 20 associations, #MSF sera présente à une mobilisation contre le #PJLimmigration pour défendre la droit universel à la santé. Rejoignez-nous aujourd'hui🗓️11/12 à 13h🏦Pl. du Président Edouard Herriot, Paris. https://t.co/Cth4KZx0cN","1734152593469812956","f","f","40","https://pbs.twimg.com/media/GBDycxPXQAA0sae.jpg","photo","https://pbs.twimg.com/media/GBDycxPXQAA0sae.jpg",,,,,,,,,,"MSF France",,,"2023-12-11 10:06:11+00","0","21","1","https://twitter.com/MSF_france/status/1734152593469812956","14755217","MSF_france","1517","2024-06-06 18:25:49.134567+00","https://twitter.com/search?q=%28from%3AMSF_france%29+until%3A2023-12-31+since%3A2023-01-01&src=typed_query&f=live"
